,学生id,助学金金额
1915,5795,0
1916,5818,0
1917,5819,0
1918,5822,0
1919,5823,0
1920,5830,0
1921,5831,0
1922,5832,0
1923,5833,0
1924,5834,0
1925,5835,0
1926,5840,0
1927,5841,0
1928,5842,0
1929,5843,0
1930,5844,0
1931,5845,0
1932,5850,0
1933,5851,0
1934,5866,0
1935,5867,0
1936,5872,0
1937,5873,0
1938,5876,0
1939,5877,0
1940,5884,0
1941,5885,0
1942,5892,0
1943,5893,0
1944,5896,0
1945,5897,0
1946,5898,0
1947,5899,0
1948,5902,0
1949,5903,0
1950,5908,0
1951,5909,0
1952,5912,0
1953,5913,0
1954,5914,0
1955,5915,0
1956,5920,0
1957,5921,0
1958,5922,0
1959,5923,0
1960,5934,0
1961,5935,0
1962,5938,0
1963,5939,0
1964,5954,0
1965,5955,0
1966,5956,0
1967,5957,0
1968,5958,0
1969,5959,0
1970,5968,0
1971,5969,0
1972,5972,0
1973,5973,0
1974,5976,0
1975,5977,0
1976,5978,0
1977,5979,0
1978,5984,0
1979,5985,0
1980,5994,0
1981,5995,0
1982,6002,0
1983,6003,0
1984,6008,0
1985,6009,0
1986,6012,0
1987,6013,0
1988,6016,0
1989,6017,0
1990,6024,0
1991,6025,0
1992,6036,0
1993,6037,0
1994,6038,0
1995,6039,0
1996,6042,0
1997,6043,0
1998,6068,0
1999,6069,0
2000,6070,0
2001,6071,0
2002,6074,0
2003,6075,0
2004,6076,0
2005,6077,0
2006,6080,0
2007,6081,0
2008,6082,0
2009,6083,0
2010,6086,0
2011,6087,0
2012,6090,0
2013,6091,0
2014,6100,0
2015,6101,0
2016,6106,0
2017,6107,0
2018,6112,0
2019,6113,0
2020,6126,0
2021,6127,0
2022,6132,0
2023,6133,0
2024,6136,0
2025,6137,0
2026,6138,0
2027,6139,0
2028,6142,0
2029,6143,0
2030,6144,0
2031,6145,0
2032,6146,0
2033,6147,0
2034,6154,0
2035,6155,0
2036,6168,0
2037,6169,0
2038,6170,0
2039,6171,0
2040,6176,0
2041,6177,0
2042,6178,0
2043,6179,0
2044,6182,0
2045,6183,0
2046,6198,0
2047,6199,0
2048,6200,0
2049,6201,0
2050,6204,0
2051,6205,0
2052,6206,0
2053,6207,0
2054,6218,0
2055,6219,0
2056,6220,0
2057,6221,0
2058,6224,0
2059,6225,0
2060,6234,0
2061,6235,0
2062,6242,0
2063,6243,0
2064,6248,0
2065,6249,0
2066,6252,0
2067,6253,0
2068,6262,0
2069,6263,0
2070,6278,0
2071,6279,0
2072,6290,0
2073,6291,0
2074,6292,0
2075,6293,0
2076,6304,0
2077,6305,0
2078,6312,0
2079,6313,0
2080,6322,0
2081,6323,0
2082,6338,0
2083,6339,0
2084,6346,0
2085,6347,0
2086,6348,0
2087,6349,0
2088,6358,0
2089,6359,0
2090,6360,0
2091,6361,0
2092,6362,0
2093,6363,0
2094,6370,0
2095,6371,0
2096,6376,0
2097,6377,0
2098,6392,0
2099,6393,0
2100,6400,0
2101,6401,0
2102,6408,0
2103,6409,0
2104,6420,0
2105,6421,0
2106,6424,0
2107,6425,0
2108,6438,0
2109,6439,0
2110,6444,0
2111,6445,0
2112,6446,0
2113,6447,0
2114,6456,0
2115,6457,0
2116,6460,0
2117,6461,0
2118,6464,0
2119,6465,0
2120,6468,0
2121,6469,0
2122,6476,0
2123,6477,0
2124,6478,0
2125,6479,0
2126,6482,0
2127,6483,0
2128,6484,0
2129,6485,0
2130,6504,0
2131,6505,0
2132,6506,0
2133,6507,0
2134,6508,0
2135,6509,0
2136,6532,0
2137,6533,0
2138,6534,0
2139,6535,0
2140,6540,0
2141,6541,0
2142,6544,0
2143,6545,0
2144,6550,0
2145,6551,0
2146,6552,0
2147,6553,0
2148,6562,0
2149,6563,0
2150,6564,0
2151,6565,0
2152,6566,0
2153,6567,0
2154,6572,0
2155,6573,0
2156,6574,0
2157,6575,0
2158,6584,0
2159,6585,0
2160,6588,0
2161,6589,0
2162,6590,0
2163,6591,0
2164,6596,0
2165,6597,0
2166,6598,0
2167,6599,0
2168,6604,0
2169,6605,0
2170,6610,0
2171,6611,0
2172,6614,0
2173,6615,0
2174,6626,0
2175,6627,0
2176,6628,0
2177,6629,0
2178,6630,0
2179,6631,0
2180,6642,0
2181,6643,0
2182,6646,0
2183,6647,0
2184,6652,0
2185,6653,0
2186,6656,0
2187,6657,0
2188,6666,0
2189,6667,0
2190,6670,0
2191,6671,0
2192,6682,0
2193,6683,0
2194,6686,0
2195,6687,0
2196,6702,0
2197,6703,0
2198,6708,0
2199,6709,0
2200,6710,0
2201,6711,0
2202,6716,0
2203,6717,0
2204,6730,0
2205,6731,0
2206,6736,0
2207,6737,0
2208,6738,0
2209,6739,0
2210,6740,0
2211,6741,0
2212,6754,0
2213,6755,0
2214,6756,0
2215,6757,0
2216,6760,0
2217,6761,0
2218,6764,0
2219,6765,0
2220,6768,0
2221,6769,0
2222,6770,0
2223,6771,0
2224,6772,0
2225,6773,0
2226,6786,0
2227,6787,0
2228,6800,0
2229,6801,0
2230,6806,0
2231,6807,0
2232,6824,0
2233,6825,0
2234,6828,0
2235,6829,0
2236,6830,0
2237,6831,0
2238,6838,0
2239,6839,0
2240,6844,0
2241,6845,0
2242,6846,0
2243,6847,0
2244,6856,0
2245,6857,0
2246,6858,0
2247,6859,0
2248,6872,0
2249,6873,0
2250,6874,0
2251,6875,0
2252,6876,0
2253,6877,0
2254,6880,0
2255,6881,0
2256,6884,0
2257,6885,0
2258,6896,0
2259,6897,0
2260,6898,0
2261,6899,0
2262,6902,0
2263,6903,0
2264,6904,0
2265,6905,0
2266,6924,0
2267,6925,0
2268,6926,0
2269,6927,0
2270,6932,0
2271,6933,0
2272,6950,0
2273,6951,0
2274,6960,0
2275,6961,0
2276,6964,0
2277,6965,0
2278,6972,0
2279,6973,0
2280,6982,0
2281,6983,0
2282,6988,0
2283,6989,0
2284,6992,0
2285,6993,0
2286,6998,0
2287,6999,0
2288,7008,0
2289,7009,0
2290,7010,0
2291,7011,0
2292,7014,0
2293,7015,0
2294,7020,0
2295,7021,0
2296,7022,0
2297,7023,0
2298,7032,0
2299,7033,0
2300,7034,0
2301,7035,0
2302,7038,0
2303,7039,0
2304,7042,0
2305,7043,0
2306,7044,0
2307,7045,0
2308,7046,0
2309,7047,0
2310,7060,0
2311,7061,0
2312,7068,0
2313,7069,0
2314,7072,0
2315,7073,0
2316,7078,0
2317,7079,0
2318,7084,0
2319,7085,0
2320,7086,0
2321,7087,0
2322,7094,0
2323,7095,0
2324,7102,0
2325,7103,0
2326,7114,0
2327,7115,0
2328,7116,0
2329,7117,0
2330,7122,0
2331,7123,0
2332,7124,0
2333,7125,0
2334,7128,0
2335,7129,0
2336,7136,0
2337,7137,0
2338,7142,0
2339,7143,0
2340,7144,0
2341,7145,0
2342,7152,0
2343,7153,0
2344,7156,0
2345,7157,0
2346,7158,0
2347,7159,0
2348,7160,0
2349,7161,0
2350,7162,0
2351,7163,0
2352,7164,0
2353,7165,0
2354,7166,0
2355,7167,0
2356,7178,0
2357,7179,0
2358,7180,0
2359,7181,0
2360,7184,0
2361,7185,0
2362,7186,0
2363,7187,0
2364,7192,0
2365,7193,0
2366,7198,0
2367,7199,0
2368,7208,0
2369,7209,0
2370,7218,0
2371,7219,0
2372,7220,0
2373,7221,0
2374,7222,0
2375,7223,0
2376,7228,0
2377,7229,0
2378,7234,0
2379,7235,0
2380,7254,0
2381,7255,0
2382,7256,0
2383,7257,0
2384,7258,0
2385,7259,0
2386,7260,0
2387,7261,0
2388,7264,0
2389,7265,0
2390,7266,0
2391,7267,0
2392,7268,0
2393,7269,0
2394,7272,0
2395,7273,0
2396,7278,0
2397,7279,0
2398,7280,0
2399,7281,0
2400,7282,0
2401,7283,0
2402,7288,0
2403,7289,0
2404,7298,0
2405,7299,0
2406,7312,0
2407,7313,0
2408,7326,0
2409,7327,0
2410,7334,0
2411,7335,0
2412,7338,0
2413,7339,0
2414,7346,0
2415,7347,0
2416,7354,0
2417,7355,0
2418,7356,0
2419,7357,0
2420,7360,0
2421,7361,0
2422,7370,0
2423,7371,0
2424,7372,0
2425,7373,0
2426,7376,0
2427,7377,0
2428,7378,0
2429,7379,0
2430,7382,0
2431,7383,0
2432,7384,0
2433,7385,0
2434,7390,0
2435,7391,0
2436,7392,0
2437,7393,0
2438,7402,0
2439,7403,0
2440,7406,0
2441,7407,0
2442,7416,0
2443,7417,0
2444,7418,0
2445,7419,0
2446,7428,0
2447,7429,0
2448,7430,0
2449,7431,0
2450,7446,0
2451,7447,0
2452,7450,0
2453,7451,0
2454,7452,0
2455,7453,0
2456,7458,0
2457,7459,0
2458,7460,0
2459,7461,0
2460,7466,0
2461,7467,0
2462,7470,0
2463,7471,0
2464,7478,0
2465,7479,0
2466,7486,0
2467,7487,0
2468,7490,0
2469,7491,0
2470,7500,0
2471,7501,0
2472,7516,0
2473,7517,0
2474,7518,0
2475,7519,0
2476,7522,0
2477,7523,0
2478,7524,0
2479,7525,0
2480,7532,0
2481,7533,0
2482,7544,0
2483,7545,0
2484,7550,0
2485,7551,0
2486,7556,0
2487,7557,0
2488,7566,0
2489,7567,0
2490,7568,0
2491,7569,0
2492,7570,0
2493,7571,0
2494,7574,0
2495,7575,0
2496,7588,0
2497,7589,0
2498,7590,0
2499,7591,0
2500,7592,0
2501,7593,0
2502,7612,0
2503,7613,0
2504,7616,0
2505,7617,0
2506,7618,0
2507,7619,0
2508,7624,0
2509,7625,0
2510,7630,0
2511,7631,0
2512,7634,0
2513,7635,0
2514,7642,0
2515,7643,0
2516,7644,0
2517,7645,0
2518,7648,0
2519,7649,0
2520,7660,0
2521,7661,0
2522,7664,0
2523,7665,0
2524,7666,0
2525,7667,0
2526,7670,0
2527,7671,0
2528,7672,0
2529,7673,0
2530,7674,0
2531,7675,0
2532,7678,0
2533,7679,0
2534,7688,0
2535,7689,0
2536,7690,0
2537,7691,0
2538,7694,0
2539,7695,0
2540,7700,0
2541,7701,0
2542,7702,0
2543,7703,0
2544,7708,0
2545,7709,0
2546,7718,0
2547,7719,0
2548,7722,0
2549,7723,0
2550,7736,0
2551,7737,0
2552,7740,0
2553,7741,0
2554,7742,0
2555,7743,0
2556,7748,0
2557,7749,0
2558,7754,0
2559,7755,0
2560,7762,0
2561,7763,0
2562,7764,0
2563,7765,0
2564,7770,0
2565,7771,0
2566,7776,0
2567,7777,0
2568,7788,0
2569,7789,0
2570,7800,0
2571,7801,0
2572,7826,0
2573,7827,0
2574,7834,0
2575,7835,0
2576,7838,0
2577,7839,0
2578,7842,0
2579,7843,0
2580,7844,0
2581,7845,0
2582,7848,0
2583,7849,0
2584,7852,0
2585,7853,0
2586,7862,0
2587,7863,0
2588,7870,0
2589,7871,0
2590,7874,0
2591,7875,0
2592,7882,0
2593,7883,0
2594,7886,0
2595,7887,0
2596,7892,0
2597,7893,0
2598,7900,0
2599,7901,0
2600,7906,0
2601,7907,0
2602,7918,0
2603,7919,0
2604,7940,0
2605,7941,0
2606,7944,0
2607,7945,0
2608,7950,0
2609,7951,0
2610,7956,0
2611,7957,0
2612,7960,0
2613,7961,0
2614,7990,0
2615,7991,0
2616,8002,0
2617,8003,0
2618,8004,0
2619,8005,0
2620,8006,0
2621,8007,0
2622,8008,0
2623,8009,0
2624,8016,0
2625,8017,0
2626,8020,0
2627,8021,0
2628,8024,0
2629,8025,0
2630,8028,0
2631,8029,0
2632,8030,0
2633,8031,0
2634,8038,0
2635,8039,0
2636,8050,0
2637,8051,0
2638,8052,0
2639,8053,0
2640,8054,0
2641,8055,0
2642,8056,0
2643,8057,0
2644,8058,0
2645,8059,0
2646,8064,0
2647,8065,0
2648,8070,0
2649,8071,0
2650,8082,0
2651,8083,0
2652,8088,0
2653,8089,0
2654,8092,0
2655,8093,0
2656,8094,0
2657,8095,0
2658,8100,0
2659,8101,0
2660,8106,0
2661,8107,0
2662,8114,0
2663,8115,0
2664,8122,0
2665,8123,0
2666,8138,0
2667,8139,0
2668,8142,0
2669,8143,0
2670,8146,0
2671,8147,0
2672,8154,0
2673,8155,0
2674,8160,0
2675,8161,0
2676,8162,0
2677,8163,0
2678,8166,0
2679,8167,0
2680,8172,0
2681,8173,0
2682,8174,0
2683,8175,0
2684,8176,0
2685,8177,0
2686,8178,0
2687,8179,0
2688,8182,0
2689,8183,0
2690,8190,0
2691,8191,0
2692,8196,0
2693,8197,0
2694,8200,0
2695,8201,0
2696,8204,0
2697,8205,0
2698,8206,0
2699,8207,0
2700,8208,0
2701,8209,0
2702,8218,0
2703,8219,0
2704,8222,0
2705,8223,0
2706,8240,0
2707,8241,0
2708,8246,0
2709,8247,0
2710,8248,0
2711,8249,0
2712,8252,0
2713,8253,0
2714,8254,0
2715,8255,0
2716,8256,0
2717,8257,0
2718,8266,0
2719,8267,0
2720,8272,0
2721,8273,0
2722,8276,0
2723,8277,0
2724,8278,0
2725,8279,0
2726,8282,0
2727,8283,0
2728,8286,0
2729,8287,0
2730,8294,0
2731,8295,0
2732,8308,0
2733,8309,0
2734,8316,0
2735,8317,0
2736,8322,0
2737,8323,0
2738,8326,0
2739,8327,0
2740,8328,0
2741,8329,0
2742,8340,0
2743,8341,0
2744,8342,0
2745,8343,0
2746,8346,0
2747,8347,0
2748,8354,0
2749,8355,0
2750,8358,0
2751,8359,0
2752,8364,0
2753,8365,0
2754,8366,0
2755,8367,0
2756,8386,0
2757,8387,0
2758,8396,0
2759,8397,0
2760,8398,0
2761,8399,0
2762,8400,0
2763,8401,0
2764,8404,0
2765,8405,0
2766,8406,0
2767,8407,0
2768,8408,0
2769,8409,0
2770,8412,0
2771,8413,0
2772,8414,0
2773,8415,0
2774,8418,0
2775,8419,0
2776,8436,0
2777,8437,0
2778,8444,0
2779,8445,0
2780,8448,0
2781,8449,0
2782,8452,0
2783,8453,0
2784,8454,0
2785,8455,0
2786,8458,0
2787,8459,0
2788,8460,0
2789,8461,0
2790,8464,0
2791,8465,0
2792,8468,0
2793,8469,0
2794,8488,0
2795,8489,0
2796,8492,0
2797,8493,0
2798,8498,0
2799,8499,0
2800,8502,0
2801,8503,0
2802,8506,0
2803,8507,0
2804,8522,0
2805,8523,0
2806,8526,0
2807,8527,0
2808,8528,0
2809,8529,0
2810,8532,0
2811,8533,0
2812,8534,0
2813,8535,0
2814,8566,0
2815,8567,0
2816,8580,0
2817,8581,0
2818,8582,0
2819,8583,0
2820,8586,0
2821,8587,0
2822,8592,0
2823,8593,0
2824,8596,0
2825,8597,0
2826,8598,0
2827,8599,0
2828,8602,0
2829,8603,0
2830,8624,0
2831,8625,0
2832,8632,0
2833,8633,0
2834,8636,0
2835,8637,0
2836,8640,0
2837,8641,0
2838,8646,0
2839,8647,0
2840,8650,0
2841,8651,0
2842,8654,0
2843,8655,0
2844,8658,0
2845,8659,0
2846,8662,0
2847,8663,0
2848,8664,0
2849,8665,0
2850,8670,0
2851,8671,0
2852,8676,0
2853,8677,0
2854,8678,0
2855,8679,0
2856,8684,0
2857,8685,0
2858,8688,0
2859,8689,0
2860,8690,0
2861,8691,0
2862,8702,0
2863,8703,0
2864,8704,0
2865,8705,0
2866,8708,0
2867,8709,0
2868,8740,0
2869,8741,0
2870,8742,0
2871,8743,0
2872,8746,0
2873,8747,0
2874,8748,0
2875,8749,0
2876,8750,0
2877,8751,0
2878,8754,0
2879,8755,0
2880,8756,0
2881,8757,0
2882,8760,0
2883,8761,0
2884,8766,0
2885,8767,0
2886,8776,0
2887,8777,0
2888,8786,0
2889,8787,0
2890,8794,0
2891,8795,0
2892,8796,0
2893,8797,0
2894,8800,0
2895,8801,0
2896,8824,0
2897,8825,0
2898,8828,0
2899,8829,0
2900,8836,0
2901,8837,0
2902,8848,0
2903,8849,0
2904,8852,0
2905,8853,0
2906,8854,0
2907,8855,0
2908,8858,0
2909,8859,0
2910,8866,0
2911,8867,0
2912,8888,0
2913,8889,0
2914,8896,0
2915,8897,0
2916,8908,0
2917,8909,0
2918,8910,0
2919,8911,0
2920,8912,0
2921,8913,0
2922,8916,0
2923,8917,0
2924,8918,0
2925,8919,0
2926,8920,0
2927,8921,0
2928,8922,0
2929,8923,0
2930,8926,0
2931,8927,0
2932,8934,0
2933,8935,0
2934,8940,0
2935,8941,0
2936,8942,0
2937,8943,0
2938,8958,0
2939,8959,0
2940,8962,0
2941,8963,0
2942,8964,0
2943,8965,0
2944,8966,0
2945,8967,0
2946,8982,0
2947,8983,0
2948,8986,0
2949,8987,0
2950,8990,0
2951,8991,0
2952,9002,0
2953,9003,0
2954,9018,0
2955,9019,0
2956,9024,0
2957,9025,0
2958,9026,0
2959,9027,0
2960,9042,0
2961,9043,0
2962,9046,0
2963,9047,0
2964,9054,0
2965,9055,0
2966,9056,0
2967,9057,0
2968,9058,0
2969,9059,0
2970,9070,0
2971,9071,0
2972,9080,0
2973,9081,0
2974,9086,0
2975,9087,0
2976,9092,0
2977,9093,0
2978,9094,0
2979,9095,0
2980,9096,0
2981,9097,0
2982,9100,0
2983,9101,0
2984,9104,0
2985,9105,0
2986,9108,0
2987,9109,0
2988,9112,0
2989,9113,0
2990,9124,0
2991,9125,0
2992,9128,0
2993,9129,0
2994,9136,0
2995,9137,0
2996,9140,0
2997,9141,0
2998,9146,0
2999,9147,0
3000,9154,0
3001,9155,0
3002,9156,0
3003,9157,0
3004,9170,0
3005,9171,0
3006,9176,0
3007,9177,0
3008,9192,0
3009,9193,0
3010,9194,0
3011,9195,0
3012,9202,0
3013,9203,0
3014,9208,0
3015,9209,0
3016,9210,0
3017,9211,0
3018,9212,0
3019,9213,0
3020,9224,0
3021,9225,0
3022,9240,0
3023,9241,0
3024,9246,0
3025,9247,0
3026,9248,0
3027,9249,0
3028,9254,0
3029,9255,0
3030,9260,0
3031,9261,0
3032,9262,0
3033,9263,0
3034,9264,0
3035,9265,0
3036,9266,0
3037,9267,0
3038,9268,0
3039,9269,0
3040,9278,0
3041,9279,0
3042,9284,0
3043,9285,0
3044,9286,0
3045,9287,0
3046,9292,0
3047,9293,0
3048,9294,0
3049,9295,0
3050,9296,0
3051,9297,0
3052,9306,0
3053,9307,0
3054,9312,0
3055,9313,0
3056,9318,0
3057,9319,0
3058,9324,0
3059,9325,0
3060,9330,0
3061,9331,0
3062,9336,0
3063,9337,0
3064,9340,0
3065,9341,0
3066,9354,0
3067,9355,0
3068,9356,0
3069,9357,0
3070,9358,0
3071,9359,0
3072,9370,0
3073,9371,0
3074,9382,0
3075,9383,0
3076,9384,0
3077,9385,0
3078,9392,0
3079,9393,0
3080,9394,0
3081,9395,0
3082,9402,0
3083,9403,0
3084,9404,0
3085,9405,0
3086,9406,0
3087,9407,0
3088,9420,0
3089,9421,0
3090,9422,0
3091,9423,0
3092,9424,0
3093,9425,0
3094,9432,0
3095,9433,0
3096,9438,0
3097,9439,0
3098,9440,0
3099,9441,0
3100,9448,0
3101,9449,0
3102,9466,0
3103,9467,0
3104,9472,0
3105,9473,0
3106,9476,0
3107,9477,0
3108,9482,0
3109,9483,0
3110,9484,0
3111,9485,0
3112,9490,0
3113,9491,0
3114,9492,0
3115,9493,0
3116,9496,0
3117,9497,0
3118,9500,0
3119,9501,0
3120,9510,0
3121,9511,0
3122,9514,0
3123,9515,0
3124,9524,0
3125,9525,0
3126,9530,0
3127,9531,0
3128,9534,0
3129,9535,0
3130,9544,0
3131,9545,0
3132,9546,0
3133,9547,0
3134,9550,0
3135,9551,0
3136,9564,0
3137,9565,0
3138,9570,0
3139,9571,0
3140,9576,0
3141,9577,0
3142,9578,0
3143,9579,0
3144,9580,0
3145,9581,0
3146,9594,0
3147,9595,0
3148,9598,0
3149,9599,0
3150,9602,0
3151,9603,0
3152,9616,0
3153,9617,0
3154,9626,0
3155,9627,0
3156,9628,0
3157,9629,0
3158,9634,0
3159,9635,0
3160,9636,0
3161,9637,0
3162,9646,0
3163,9647,0
3164,9662,0
3165,9663,0
3166,9664,0
3167,9665,0
3168,9666,0
3169,9667,0
3170,9672,0
3171,9673,0
3172,9682,0
3173,9683,0
3174,9684,0
3175,9685,0
3176,9690,0
3177,9691,0
3178,9694,0
3179,9695,0
3180,9696,0
3181,9697,0
3182,9700,0
3183,9701,0
3184,9704,0
3185,9705,0
3186,9724,0
3187,9725,0
3188,9726,0
3189,9727,0
3190,9730,0
3191,9731,0
3192,9738,0
3193,9739,0
3194,9750,0
3195,9751,0
3196,9758,0
3197,9759,0
3198,9774,0
3199,9775,0
3200,9790,0
3201,9791,0
3202,9792,0
3203,9793,0
3204,9798,0
3205,9799,0
3206,9800,0
3207,9801,0
3208,9808,0
3209,9809,0
3210,9812,0
3211,9813,0
3212,9814,0
3213,9815,0
3214,9826,0
3215,9827,0
3216,9828,0
3217,9829,0
3218,9832,0
3219,9833,0
3220,9836,0
3221,9837,0
3222,9840,0
3223,9841,0
3224,9846,0
3225,9847,0
3226,9850,0
3227,9851,0
3228,9854,0
3229,9855,0
3230,9866,0
3231,9867,0
3232,9876,0
3233,9877,0
3234,9882,0
3235,9883,0
3236,9892,0
3237,9893,0
3238,9903,0
3239,9905,0
3240,9907,0
3241,9909,0
3242,9914,0
3243,9915,0
3244,9922,0
3245,9923,0
3246,9924,0
3247,9925,0
3248,9946,0
3249,9947,0
3250,9950,0
3251,9951,0
3252,9954,0
3253,9955,0
3254,9978,0
3255,9979,0
3256,9986,0
3257,9987,0
3258,9988,0
3259,9989,0
3260,9998,0
3261,9999,0
3262,10004,0
3263,10005,0
3264,10008,0
3265,10009,0
3266,10012,0
3267,10013,0
3268,10018,0
3269,10019,0
3270,10022,0
3271,10023,0
3272,10028,0
3273,10029,0
3274,10030,0
3275,10031,0
3276,10036,0
3277,10037,0
3278,10038,0
3279,10039,0
3280,10042,0
3281,10043,0
3282,10048,0
3283,10049,0
3284,10050,0
3285,10051,0
3286,10060,0
3287,10061,0
3288,10070,0
3289,10071,0
3290,10076,0
3291,10077,0
3292,10080,0
3293,10081,0
3294,10084,0
3295,10085,0
3296,10086,0
3297,10087,0
3298,10092,0
3299,10093,0
3300,10100,0
3301,10101,0
3302,10106,0
3303,10107,0
3304,10112,0
3305,10113,0
3306,10116,0
3307,10117,0
3308,10124,0
3309,10125,0
3310,10128,0
3311,10129,0
3312,10130,0
3313,10131,0
3314,10136,0
3315,10137,0
3316,10146,0
3317,10147,0
3318,10150,0
3319,10151,0
3320,10152,0
3321,10153,0
3322,10154,0
3323,10155,0
3324,10170,0
3325,10171,0
3326,10174,0
3327,10175,0
3328,10176,0
3329,10177,0
3330,10190,0
3331,10191,0
3332,10192,0
3333,10193,0
3334,10202,0
3335,10203,0
3336,10206,0
3337,10207,0
3338,10212,0
3339,10213,0
3340,10216,0
3341,10217,0
3342,10220,0
3343,10221,0
3344,10228,0
3345,10229,0
3346,10230,0
3347,10231,0
3348,10238,0
3349,10239,0
3350,10244,0
3351,10245,0
3352,10264,0
3353,10265,0
3354,10268,0
3355,10269,0
3356,10270,0
3357,10271,0
3358,10276,0
3359,10277,0
3360,10278,0
3361,10279,0
3362,10280,0
3363,10281,0
3364,10284,0
3365,10285,0
3366,10298,0
3367,10299,0
3368,10312,0
3369,10313,0
3370,10314,0
3371,10315,0
3372,10320,0
3373,10321,0
3374,10326,0
3375,10327,0
3376,10336,0
3377,10337,0
3378,10342,0
3379,10343,0
3380,10348,0
3381,10349,0
3382,10360,0
3383,10361,0
3384,10362,0
3385,10363,0
3386,10364,0
3387,10365,0
3388,10370,0
3389,10371,0
3390,10386,0
3391,10387,0
3392,10400,0
3393,10401,0
3394,10402,0
3395,10403,0
3396,10414,0
3397,10415,0
3398,10428,0
3399,10429,0
3400,10430,0
3401,10431,0
3402,10432,0
3403,10433,0
3404,10434,0
3405,10435,0
3406,10436,0
3407,10437,0
3408,10442,0
3409,10443,0
3410,10446,0
3411,10447,0
3412,10448,0
3413,10449,0
3414,10460,0
3415,10461,0
3416,10472,0
3417,10473,0
3418,10474,0
3419,10475,0
3420,10478,0
3421,10479,0
3422,10480,0
3423,10481,0
3424,10484,0
3425,10485,0
3426,10494,0
3427,10495,0
3428,10500,0
3429,10501,0
3430,10502,0
3431,10503,0
3432,10510,0
3433,10511,0
3434,10512,0
3435,10513,0
3436,10516,0
3437,10517,0
3438,10520,0
3439,10521,0
3440,10526,0
3441,10527,0
3442,10528,0
3443,10529,0
3444,10530,0
3445,10531,0
3446,10532,0
3447,10533,0
3448,10536,0
3449,10537,0
3450,10540,0
3451,10541,0
3452,10542,0
3453,10543,0
3454,10544,0
3455,10545,0
3456,10546,0
3457,10547,0
3458,10550,0
3459,10551,0
3460,10560,0
3461,10561,0
3462,10562,0
3463,10563,0
3464,10576,0
3465,10577,0
3466,10592,0
3467,10593,0
3468,10594,0
3469,10595,0
3470,10596,0
3471,10597,0
3472,10598,0
3473,10599,0
3474,10600,0
3475,10601,0
3476,10602,0
3477,10603,0
3478,10604,0
3479,10605,0
3480,10606,0
3481,10607,0
3482,10612,0
3483,10613,0
3484,10614,0
3485,10615,0
3486,10622,0
3487,10623,0
3488,10628,0
3489,10629,0
3490,10644,0
3491,10645,0
3492,10646,0
3493,10647,0
3494,10658,0
3495,10659,0
3496,10662,0
3497,10663,0
3498,10664,0
3499,10665,0
3500,10676,0
3501,10677,0
3502,10678,0
3503,10679,0
3504,10686,0
3505,10687,0
3506,10696,0
3507,10697,0
3508,10706,0
3509,10707,0
3510,10714,0
3511,10715,0
3512,10722,0
3513,10723,0
3514,10726,0
3515,10727,0
3516,10728,0
3517,10729,0
3518,10732,0
3519,10733,0
3520,10736,0
3521,10737,0
3522,10762,0
3523,10763,0
3524,10772,0
3525,10773,0
3526,10776,0
3527,10777,0
3528,10780,0
3529,10781,0
3530,10790,0
3531,10791,0
3532,10792,0
3533,10793,0
3534,10796,0
3535,10797,0
3536,10802,0
3537,10803,0
3538,10808,0
3539,10809,0
3540,10810,0
3541,10811,0
3542,10812,0
3543,10813,0
3544,10816,0
3545,10817,0
3546,10818,0
3547,10819,0
3548,10820,0
3549,10821,0
3550,10824,0
3551,10825,0
3552,10832,0
3553,10833,0
3554,10840,0
3555,10841,0
3556,10842,0
3557,10843,0
3558,10844,0
3559,10845,0
3560,10848,0
3561,10849,0
3562,10850,0
3563,10851,0
3564,10852,0
3565,10853,0
3566,10854,0
3567,10855,0
3568,10858,0
3569,10859,0
3570,10862,0
3571,10863,0
3572,10864,0
3573,10865,0
3574,10878,0
3575,10879,0
3576,10880,0
3577,10881,0
3578,10886,0
3579,10887,0
3580,10888,0
3581,10889,0
3582,10890,0
3583,10891,0
3584,10892,0
3585,10893,0
3586,10894,0
3587,10895,0
3588,10898,0
3589,10899,0
3590,10902,0
3591,10903,0
3592,10910,0
3593,10911,0
3594,10916,0
3595,10917,0
3596,10926,0
3597,10927,0
3598,10928,0
3599,10929,0
3600,10936,0
3601,10937,0
3602,10938,0
3603,10939,0
3604,10942,0
3605,10943,0
3606,10948,0
3607,10949,0
3608,10954,0
3609,10955,0
3610,10956,0
3611,10957,0
3612,10958,0
3613,10959,0
3614,10962,0
3615,10963,0
3616,10988,0
3617,10989,0
3618,11010,0
3619,11011,0
3620,11014,0
3621,11015,0
3622,11020,0
3623,11021,0
3624,11024,0
3625,11025,0
3626,11032,0
3627,11033,0
3628,11036,0
3629,11037,0
3630,11038,0
3631,11039,0
3632,11048,0
3633,11049,0
3634,11058,0
3635,11059,0
3636,11062,0
3637,11063,0
3638,11072,0
3639,11073,0
3640,11090,0
3641,11091,0
3642,11106,0
3643,11107,0
3644,11114,0
3645,11115,0
3646,11116,0
3647,11117,0
3648,11120,0
3649,11121,0
3650,11124,0
3651,11125,0
3652,11126,0
3653,11127,0
3654,11136,0
3655,11137,0
3656,11156,0
3657,11157,0
3658,11164,0
3659,11165,0
3660,11166,0
3661,11167,0
3662,11172,0
