id,loss
23690,2147.5493945938483
23692,1527.6729744849051
23697,5094.403984129793
23704,1645.3740955539258
23706,2430.260999781742
23709,2997.5549366676164
23717,1690.9826960368955
23721,10160.26973396933
23724,3171.520818363754
23726,1542.1087938820342
23729,2246.312304210968
23736,3058.639269242339
23737,2181.3696051117213
23742,3775.920224197719
23761,2488.1301326549224
23763,2909.2054580698814
23768,2876.811051605299
23773,2084.0247138898385
23774,2219.1778022405733
23776,1579.3120325534842
23796,5673.45029517323
23797,4699.481853504806
23799,2531.5321285198957
23801,2424.7222322179837
23804,2202.594757582826
23808,1620.1801566189793
23809,4006.0439555468156
23813,2120.1573723758074
23825,2084.0247138898385
23841,2451.0929971875894
23851,2171.3597743537484
23858,1556.8713092859923
23862,2503.4792796054307
23866,2018.167889688772
23869,3513.9751795990305
23871,2150.4745073515387
23886,8774.424297201384
23890,3827.0298979614854
23900,2176.898541917507
23902,2148.7358611969776
23903,3925.4486076179446
23905,3913.2721441269614
23919,2147.7384058488215
23920,1677.3058698189423
23927,2622.1216652284184
23930,1592.9632768471356
23932,2263.069359260348
23935,11848.624182056168
23937,2147.7384058488215
23945,2147.5493945938483
23946,3139.4186212006443
23952,1527.6729744849051
23964,2048.485024664503
23966,2147.5493945938483
23968,6006.918639458329
23971,2147.5493945938483
23972,4648.353077764064
23975,8843.152064305337
23981,2209.3930650858065
23984,4334.3562597192295
23988,2315.4213581814897
23990,1620.1801566189793
23996,1998.4881908257823
23997,2147.5493945938483
23998,2749.9029216040008
24013,1665.1578651673335
24020,2571.017784808081
24022,2948.55067339702
24037,5628.439799061912
24041,1744.7245766476194
24051,2491.597208837141
24053,2256.841461685736
24063,1448.4046104877812
24067,2273.3197663366295
24069,2347.44945922537
24082,1703.4975220846652
24087,2549.412679384437
24090,1592.902796939904
24096,1632.3281612705882
24097,4121.110803599609
24098,2150.4745073515387
24108,2485.7173305552433
24110,2239.5373708089546
24117,3917.1383014476996
24118,6212.881670838036
24128,2150.4745073515387
24129,2997.5549366676164
24131,5395.476141700409
24132,1671.8192146875583
24134,3317.9883597007765
24135,5043.305400306039
24136,6581.120676423522
24142,1793.063303142359
24144,3581.8530859413463
24146,2171.3597743537484
24148,2135.506822817756
24151,2045.5599119068124
24155,2150.4745073515387
24167,2147.5493945938483
24169,6221.236273511671
24173,1469.5017794051348
24174,4843.8482346252
24183,6038.032759183209
24186,7078.313412371681
24188,4470.034712953717
24194,5207.050647467885
24197,2706.215051134771
24200,2306.3349885886882
24207,2889.1153101275195
24220,2150.4745073515387
24221,2084.0247138898385
24224,5178.327981367878
24229,3052.305758503663
24230,1807.4991225394879
24235,2120.1573723758074
24243,2279.1844910266304
24249,2318.34647093918
24273,2894.6209276402988
24281,4887.584214700691
24292,2748.8476430203286
24302,1565.3817394676214
24305,1577.968478203346
24309,1662.8700504218134
24310,4223.248030421472
24316,5244.226069316145
24318,10623.718698567583
24329,2321.9879169946157
24330,5469.375991861653
24341,2184.294717869411
24345,1538.8442461825366
24347,9635.726991007172
24349,3770.2939582699896
24351,1469.5017794051348
24352,4214.286465745301
24358,3733.7363278221274
24359,2493.0934669758403
24362,2143.9677521357075
24369,4205.761038044302
24378,2147.5493945938483
24379,3988.35565178904
24386,2403.599828868668
24390,4253.3791722277765
24395,2171.5487856087216
24399,1674.6518595361606
24400,1778.5647118301852
24406,5249.761882089813
24408,2144.5947088612165
24411,3213.952646565747
24413,2128.348728187405
24423,1576.6389649473463
24430,2273.9859496714735
24435,3917.5735591812127
24436,4165.07746249307
24438,2196.619565798648
24443,1688.06398935676
24445,2845.58701490184
24452,13272.40933778817
24454,4528.5278316529475
24464,3784.8197819612897
24468,3193.164042427031
24473,1579.3120325534842
24477,3769.724844991701
24481,4962.463382704478
24484,1576.6389649473463
24490,2192.5229824849393
24491,1430.3775473843255
24497,1538.8442461825366
24504,4082.9775596182662
24509,2025.5450950138813
24510,1694.7173981615754
24511,2698.870823475899
24518,1542.1087938820342
24521,3901.860000642868
24525,2150.4745073515387
24528,9288.069142245813
24564,4168.988473061928
24571,2072.295404424403
24575,1620.1801566189793
24581,2586.3319185095984
24590,2376.814639636804
24591,4488.778231584996
24594,3735.170226768872
24599,2210.179645724999
24602,2147.5493945938483
24605,2150.4745073515387
24607,1701.2612655092003
24610,2382.499514435646
24621,5037.390668946794
24626,1471.6745843821604
24632,6389.239860796073
24634,9913.548571463096
24635,5237.960867343999
24638,4137.871151765446
24650,2084.0247138898385
24653,8812.900275904576
24655,7245.30082088683
24660,3106.208273874393
24661,1904.1306713516956
24663,1558.2148636361305
24666,4084.2458875194848
24675,1638.2072197224347
24676,2788.8961465752
24679,3991.448150643766
24684,5315.561854455264
24685,3255.1764300417008
24701,2316.5185198686904
24704,3780.7044009478677
24706,2029.698079043642
24711,4486.302903527121
24712,2090.5102380129492
24715,2728.894539319438
24719,4128.7700442345595
24720,8499.769722994977
24726,1430.3775473843255
24731,7111.446745665734
24734,1450.1452030456794
24736,2520.7833704822124
24738,6558.20821842867
24760,6801.214551025898
24763,1991.449460991737
24771,1430.3775473843255
24774,2341.764584426528
24776,2174.284887111439
24780,2263.161492096151
24787,2249.227882087099
24796,7589.016005366163
24798,4528.524110275202
24801,5467.508845039345
24805,5643.588940547272
24809,3786.729310364254
24816,1612.2107109491776
24818,5313.062467655239
24824,3930.7971655198003
24825,2065.24684501638
24831,2150.4745073515387
24839,1538.8442461825366
24841,2267.590219723419
24850,2123.266355052153
24865,1632.694982666749
24867,1558.6119018438908
24868,1982.1935561317034
24874,2528.516447962302
24876,2549.412679384437
24878,2391.7793429354397
24879,1580.1412831803718
24884,2120.1573723758074
24885,4515.030452978284
24886,2183.0451437546044
24888,4165.07746249307
24902,3489.2196533886477
24907,2113.3738612134975
24909,2084.0247138898385
24917,1538.8442461825366
24928,2548.8362193966773
24931,2291.0189153930028
24939,2632.6583839695877
24942,3079.900984838718
24948,2184.294717869411
24952,1572.6506830332596
24957,2120.1573723758074
24961,2147.5493945938483
24964,2177.1893068229465
24981,4492.66142249714
24992,6104.165224277878
24995,3646.4992449616234
25001,3002.6423288959872
25006,5638.035450372021
25010,3517.6032821200597
25019,3336.9379789715435
25022,2028.4702077715715
25026,2174.284887111439
25033,2246.312304210968
25048,3706.873302265666
25049,1510.7988164029698
25051,3168.946819046364
25058,4320.571758658779
25060,1634.615976016108
25063,1430.3775473843255
25065,6058.24912774006
25068,2171.5487856087216
25073,1527.6729744849051
25075,1576.6389649473463
25088,2698.795641259316
25091,2147.5493945938483
25093,5460.393794522489
25095,1430.3775473843255
25099,2552.3268277222023
25111,1653.7921515841026
25114,2706.307369869157
25118,1657.8889216016955
25119,2528.516447962302
25121,1450.1452030456794
25125,2027.2163625467608
25128,3053.28724016439
25129,5858.206006449257
25132,2018.167889688772
25137,6173.6490723235565
25140,2520.7833704822124
25143,2249.227882087099
25144,3519.947348248327
25151,2239.5373708089546
25152,6560.906830442384
25162,2528.516447962302
25168,1538.8442461825366
25171,2935.8447111162527
25172,8155.386810603974
25175,2171.3597743537484
25181,2302.1511825852695
25187,5411.023604213646
25188,1556.8713092859923
25189,2120.1573723758074
25193,6213.581221482624
25198,2601.6479008421793
25215,7429.799925338489
25225,2018.167889688772
25229,1430.3775473843255
25232,5475.276194444029
25239,1620.1801566189793
25250,5095.33543976132
25251,5106.521046809736
25252,3192.3368807848965
25257,2147.5493945938483
25258,1640.2018320749517
25267,2249.227882087099
25271,1527.6729744849051
25280,4436.39520315784
25285,3415.7362786161757
25288,2147.5493945938483
25300,5619.814596185917
25312,2423.040148273125
25315,3568.5945666069842
25316,1430.3775473843255
25317,2208.1050976293113
25336,2306.3349885886882
25338,3820.2582880644354
25339,3566.706500173462
25341,2528.516447962302
25342,2232.752224284617
25343,4019.5347251647486
25346,1597.9020680702356
25349,1527.6729744849051
25350,1527.6729744849051
25351,1553.059797273464
25357,1964.1969543847451
25363,3266.8017909826003
25371,1430.3775473843255
25377,2107.4035823987706
25379,1554.623619929804
25381,2181.3696051117213
25384,5807.114973817903
25390,2147.7384058488215
25392,2018.167889688772
25395,4011.428407710066
25402,7510.243940482049
25403,3625.6796219622506
25404,6490.883188519745
25415,1604.5059714884308
25417,2045.5599119068124
25418,2281.955677731018
25425,3037.9531936793455
25426,1593.7478519506133
25428,2018.167889688772
25435,1802.3208400448398
25442,4468.986786059487
25455,7641.322744201551
25468,2209.3930650858065
25471,4674.498270263017
25486,1430.3775473843255
25492,1793.063303142359
25498,1580.1412831803718
25499,2865.6389918269774
25502,1565.3817394676214
25506,3130.6430257189954
25510,3397.238756343294
25513,2150.6104032864614
25518,2326.508777457687
25520,5273.542512773232
25522,2747.6916502895033
25526,2231.0758771471337
25532,1542.1087938820342
25543,2144.5947088612165
25546,1648.9246188950503
25551,2084.0247138898385
25554,3907.012397285559
25558,4466.28360081235
25560,2991.858042032071
25563,1540.1878005326748
25568,1634.615976016108
25569,6375.6020274107705
25570,3228.3380724379927
25574,2196.0768177891337
25580,4933.554049540708
25584,1469.5017794051348
25585,6008.073864590245
25586,2150.4745073515387
25588,6205.679067032412
25592,2184.294717869411
25594,3498.069437181233
25595,3775.4057772184524
25614,2393.3818683976124
25621,2204.6011905627247
25630,5395.010728029425
25632,2171.3597743537484
25635,2800.08797179906
25636,8769.19878577287
25638,1430.3775473843255
25645,3617.042540336748
25649,3255.1764300417008
25654,1579.3120325534842
25657,4093.106222982288
25660,2906.8627753029314
25668,2045.7489231617856
25670,2280.290545221465
25677,2204.6011905627247
25680,2065.082723483844
25683,1554.623619929804
25685,4161.506843428251
25690,2260.1442465026576
25694,3165.027597347463
25696,2120.1573723758074
25701,3045.026449801143
25703,2094.0873351020978
25708,1572.6506830332596
25720,1644.8429873183577
25722,1469.5017794051348
25725,3092.057825094046
25727,2747.11593170009
25729,2320.251520359092
25731,6179.359844097447
25733,3780.2020198406926
25738,4619.01772020569
25743,3499.791435981363
25746,2194.239094168853
25747,6878.499300829428
25752,2069.3702916667125
25754,7088.0676685964045
25760,1535.0327341700083
25764,1538.8442461825366
25766,2210.179645724999
25775,3216.683515120103
25779,1560.1358569854897
25785,1572.6506830332596
25787,2150.4745073515387
25795,1577.968478203346
25796,2816.3091858582225
25800,1572.6506830332596
25807,4537.7347030849005
25811,4407.2828104277405
25813,2196.0768177891337
25814,1527.6729744849051
25816,4676.522725574336
25817,2048.485024664503
25823,1538.8442461825366
25838,1558.2148636361305
25844,2192.5229824849393
25869,2498.5700850048656
25873,4972.920581036154
25875,1527.6729744849051
25876,2031.6895255296236
25878,3913.2721441269614
25881,1489.2694350664888
25889,1985.2062341532626
25894,3201.2681289345555
25895,9027.49346082556
25896,2181.2701153567
25906,2045.5599119068124
25910,1471.6745843821604
25916,3191.2762424233506
25921,2199.0315035217654
25924,2896.917547830888
25931,5185.687122772424
25941,3318.1275373754056
25946,1904.1306713516956
25949,1672.8951530262086
25954,1545.7000375883608
25957,1535.0327341700083
25964,1958.154604189474
25976,1430.3775473843255
25978,5886.28341874061
25987,2695.2647032522814
25989,1650.7220457702047
26004,2120.1573723758074
26005,1538.8442461825366
26006,1552.8669134198517
26007,2244.157886735496
26013,2327.1810731661612
26014,2585.2360124514644
26026,2296.6090313037994
26029,2545.6641315945526
26032,4587.754752591374
26033,1619.2655152011812
26037,1904.1306713516956
26039,1941.4009279728493
26046,1430.3775473843255
26057,2894.903550111709
26058,2872.8936037825483
26060,1527.6729744849051
26067,1946.0608976457345
26068,2790.793227905489
26069,2147.5493945938483
26072,2969.487617265322
26078,5314.725134518566
26081,2191.9749743334946
26085,1527.6729744849051
26090,2021.71058432942
26093,9152.358835870833
26095,2993.071140602192
26097,2690.0557068011567
26099,3763.911545608794
26103,2150.4745073515387
26106,1540.1878005326748
26107,4892.262691474911
26113,1593.7478519506133
26114,1542.1087938820342
26117,1430.3775473843255
26118,2296.8895697782204
26120,3627.1352109646878
26121,1632.694982666749
26122,2906.8627753029314
26131,3733.7363278221274
26134,2742.843579060002
26135,2084.0247138898385
26140,2523.947324464426
26143,2072.295404424403
26147,5697.466532694731
26156,1430.3775473843255
26157,1987.1463387693525
26158,1500.0049752158586
26169,5472.554358954751
26172,3212.738040142972
26176,2072.295404424403
26177,2515.407588597041
26182,2171.3597743537484
26183,3872.7657435284577
26188,1685.4704589812095
26191,1675.0030249526887
26200,2135.506822817756
26205,2120.1573723758074
26215,2150.4745073515387
26219,3841.1665244169317
26223,2814.859466614236
26224,2666.7435797891667
26232,4225.635431796467
26233,2345.7003705016186
26234,5215.96392470174
26236,3092.2707640596377
26248,1538.8442461825366
26254,2784.502573595045
26259,4468.782235512887
26260,4213.239918883501
26266,3199.320648052725
26270,3967.225020096065
26272,3498.069437181233
26278,1565.3817394676214
26286,2263.069359260348
26288,1673.0820316033296
26297,3368.59736147784
26299,3929.751016499079
26302,1556.8713092859923
26313,3676.6785889456064
26319,1542.1087938820342
26332,1740.7057150951034
26344,2171.3597743537484
26351,3782.0433685983453
26352,1634.615976016108
26359,5562.885959923079
26363,3099.730437036119
26366,6380.086737552514
26368,6104.165224277878
26378,1653.7921515841026
26382,1672.1709232700737
26392,1982.1935561317034
26394,2231.3057636031144
26397,2150.4745073515387
26400,1634.615976016108
26403,2147.5493945938483
26405,2260.1442465026576
26412,1620.1801566189793
26413,2627.727822024718
26414,2084.0247138898385
26422,3625.082153665916
26442,2147.5493945938483
26449,5603.598123345106
26455,3124.782200768414
26457,5521.994075420071
26459,8623.450101825907
26461,2589.8061304612793
26465,2831.6698203065944
26467,2147.5493945938483
26475,2199.64416831136
26478,3782.0433685983453
26479,1580.3879708921343
26481,2201.34620159608
26493,2147.7384058488215
26495,4107.937252975203
26500,1576.6389649473463
26504,5351.84350079485
26509,2008.037073954261
26512,1598.1683462838275
26516,4008.932880345104
26521,1527.6729744849051
26525,5351.956682699578
26528,3285.7386737606002
26536,1583.408802571077
26540,2087.3887655058397
26541,1683.967219339167
26552,2262.659530281452
26553,3625.082153665916
26557,1686.2550340846872
26558,3641.7720568141694
26559,2150.4745073515387
26563,3300.7478353620704
26564,4571.026860472082
26570,6443.483485100041
26571,3515.8851203093827
26575,1538.8442461825366
26576,2560.180743564959
26578,2528.516447962302
26583,2147.5493945938483
26586,3425.6785720016005
26588,1450.1452030456794
26597,2440.3442391499066
26604,1598.1683462838275
26605,1448.4046104877812
26610,1450.1452030456794
26612,3691.790742936967
26617,10537.238931706343
26619,1580.1412831803718
26630,1540.1878005326748
26632,4460.913287012096
26635,1619.2655152011812
26642,6119.508510740933
26649,2143.9677521357075
26667,2232.752224284617
26669,2147.5493945938483
26671,1634.615976016108
26682,2353.847464619091
26695,5394.440076829951
26699,1926.5171353637295
26703,2147.5493945938483
26706,2482.53770276528
26716,2144.322821523932
26719,2810.9214163196534
26722,1620.1801566189793
26727,2016.6595289417419
26730,5514.51316186556
26731,5314.326012803176
26735,2659.93879567333
26737,2150.4745073515387
26739,2363.097110027256
26740,3637.0201983206534
26756,3797.818346652901
26757,2260.1442465026576
26765,1620.1801566189793
26776,2549.412679384437
26778,2084.0247138898385
26779,6194.66645621511
26785,3402.5294779247333
26790,4965.263993028614
26791,2083.1097865872994
26799,2147.7384058488215
26800,2586.3319185095984
26805,2243.9571916190625
26809,1558.6119018438908
26811,4207.9646600557035
26820,2401.4697227999886
26822,1538.8442461825366
26826,1634.615976016108
26828,6390.698123734827
26840,2228.3806508454245
26841,3677.127424746287
26852,2056.611874389224
26854,1662.8700504218134
26859,3606.5184715178266
26860,1468.172266149135
26862,1554.623619929804
26870,3691.790742936967
26877,2527.2896593653313
26878,2210.179645724999
26882,1907.9570923594092
26888,6022.799991195008
26902,1662.137033488391
26907,2607.8398245871285
26912,2084.0247138898385
26915,2915.360934054136
26926,2662.8006900293176
26930,2120.1573723758074
26944,1489.7016474856161
26949,7963.262082974955
26952,2263.3477505688543
26967,4370.319001394034
26974,2517.655549235246
26977,6849.2463737770695
26980,7527.742880675121
26984,2238.421401080597
26985,2461.341939421163
26988,1542.1087938820342
26990,5269.5101637574535
26993,1572.6506830332596
26995,2153.952519215882
27001,5424.469264584541
27005,2260.1442465026576
27009,4365.33722554258
27010,5620.291906950745
27012,2147.5493945938483
27015,3249.2947888570025
27017,3191.2762424233506
27025,1592.9632768471356
27031,6302.800588364726
27032,1671.8192146875583
27033,2391.7793429354397
27043,2927.020286993734
27049,2147.5493945938483
27050,3903.990574932331
27059,4013.93205820468
27064,1634.615976016108
27076,1579.3120325534842
27078,2836.6318010081545
27087,1448.4046104877812
27091,4058.2489792364004
27093,2261.0367119485873
27098,4041.230117989783
27103,2211.587250332431
27104,2147.5493945938483
27105,3335.6556400357686
27112,2498.418705470048
27115,3231.8979263800693
27117,8263.562575078216
27119,1430.3775473843255
27120,1632.694982666749
27134,1620.1801566189793
27135,5898.657560917434
27136,2330.145368348589
27143,3625.082153665916
27153,2340.897857403823
27154,1922.5638000263218
27170,4238.639772600163
27171,2306.3349885886882
27186,5951.183636670264
27187,2204.6011905627247
27190,4942.916248351116
27192,1527.6729744849051
27204,2263.3477505688543
27207,4214.393561384366
27213,1527.6729744849051
27220,2279.1844910266304
27221,2271.5139055717277
27233,2239.5373708089546
27241,2065.24684501638
27248,1632.694982666749
27249,5510.350187340918
27252,3956.667045637455
27254,6221.236273511671
27258,4094.656628153448
27259,2498.5700850048656
27268,4520.105124065667
27271,2263.069359260348
27274,3948.3017301278182
27277,1489.2694350664888
27288,3430.1230165507272
27294,3608.2853186318257
27295,3977.880436315388
27299,4038.281859343663
27310,6464.5651220866
27313,4358.360060672794
27321,2171.3597743537484
27322,2713.5096274101625
27327,2196.619565798648
27332,2150.4745073515387
27335,6227.936171668751
27337,2376.9952467298326
27361,2120.1573723758074
27363,13850.376738585308
27371,2150.4745073515387
27373,1572.6506830332596
27385,5605.07176472766
27387,2402.880730324191
27390,2150.4745073515387
27393,2205.179984871621
27397,1576.6389649473463
27399,2267.590219723419
27402,2208.8511488297136
27407,3627.4995330489523
27410,5354.656758177096
27411,3590.453149037329
27419,2219.99843430758
27424,4873.912772323903
27427,2260.1442465026576
27428,1542.1087938820342
27434,9940.523771884253
27441,1620.1801566189793
27446,2120.1573723758074
27450,2469.693386473565
27455,2989.9777990615376
27456,1538.8442461825366
27457,2147.5493945938483
27458,3691.790742936967
27466,2150.4745073515387
27469,4366.567033106136
27473,1572.6506830332596
27480,1430.3775473843255
27500,4792.754246605902
27511,8167.989743436349
27528,2260.1442465026576
27529,1554.623619929804
27531,2586.3319185095984
27533,2269.217840610204
27535,3067.982513337786
27543,2544.5937502421125
27544,3873.9943226228397
27546,1430.3775473843255
27548,4866.014948205651
27549,2045.5599119068124
27559,3038.854586703088
27568,2231.3057636031144
27582,2147.5493945938483
27585,13190.790306617666
27588,1540.1878005326748
27590,1489.7016474856161
27591,3726.62360510262
27592,1556.8713092859923
27602,3634.543493699714
27627,1926.5171353637295
27628,4006.6067924999634
27631,1620.1801566189793
27632,1653.7921515841026
27636,2970.7081574629638
27644,9830.155596057377
27649,1685.4704589812095
27658,2657.2235629696
27660,4913.534402412746
27665,1647.1308020638778
27668,2390.6417766918944
27671,2260.1442465026576
27676,2528.516447962302
27679,4010.5418771226587
27680,1576.6389649473463
27682,4276.635033932129
27684,1558.2148636361305
27692,2189.062826930681
27694,5443.280579009649
27698,2150.4745073515387
27699,5199.480721777374
27714,1996.5277028369262
27716,1650.7220457702047
27726,2143.9677521357075
27731,2325.7128186752325
27744,3297.6437603132895
27745,1545.7000375883608
27747,4031.751880749496
27752,1634.615976016108
27755,3925.2278768392666
27756,2084.0247138898385
27762,5033.464454710049
27766,2147.5493945938483
27767,6770.175172595489
27768,2948.55067339702
27773,2835.9558214882104
27790,1771.2516856759835
27795,3625.3598189794952
27797,2304.127774758264
27804,2065.24684501638
27806,1538.8442461825366
27808,2120.1573723758074
27809,6690.223914997788
27810,1593.7478519506133
27811,1722.6384494609658
27836,2120.1573723758074
27845,2319.810358124321
27848,9865.696941350365
27849,1700.6701946103556
27853,3617.042540336748
27855,3352.450785916523
27857,2238.421401080597
27862,3464.9749566119826
27865,2171.3597743537484
27877,3192.3368807848965
27878,2351.92397136775
27889,2306.865141733947
27890,3079.900984838718
27899,6754.136195621089
27900,2070.337655576218
27908,2728.942908971915
27910,2236.6122580512642
27915,2045.5599119068124
27918,3893.4189316216034
27919,2045.5599119068124
27929,2084.0247138898385
27936,4406.204709578067
27940,1518.0320383193143
27941,2147.5493945938483
27945,3285.731975868212
27946,1538.8442461825366
27948,2183.0451437546044
27959,2147.5493945938483
27961,1992.6433672175638
27963,2147.5493945938483
27965,1662.137033488391
27967,4205.907401436722
27968,3624.393370878548
27972,3691.790742936967
27974,1662.137033488391
27976,1610.4168941180053
27977,5927.212162834241
27979,2318.34647093918
27983,3031.7339159440317
27995,1538.8442461825366
28007,5603.598123345106
28008,2045.5599119068124
28011,7029.279303946937
28014,1469.5017794051348
28018,3354.1908652263796
28021,5395.010728029425
28023,2147.7384058488215
28030,5616.786063082748
28034,2399.357175498685
28039,1542.1087938820342
28040,4407.410258962981
28042,2150.4745073515387
28054,2528.516447962302
28060,1644.8429873183577
28062,1554.623619929804
28084,2803.4610199295703
28086,7204.916274340319
28090,4392.551210950318
28093,1593.7478519506133
28098,1987.1463387693525
28104,2177.7879626535805
28107,1430.3775473843255
28109,2120.1573723758074
28110,2452.3939613860007
28112,2717.400307709779
28119,2556.6371853831856
28122,2939.6912215622824
28123,2840.1641140227302
28125,2150.4745073515387
28133,2698.370403069297
28134,2577.7965819425704
28135,2299.03496304401
28140,1448.4046104877812
28143,1471.6745843821604
28150,2150.4745073515387
28158,5340.584458031131
28159,2147.7384058488215
28163,4202.063165116984
28164,2048.485024664503
28167,4407.410258962981
28194,6020.970200247708
28209,1430.3775473843255
28211,2528.516447962302
28218,3142.4596955395377
28220,4044.01996075641
28229,2241.6422753232955
28233,1558.6119018438908
28240,4249.585169491456
28245,3875.91177794797
28246,2147.5493945938483
28251,2644.350797963147
28254,4144.125604191541
28260,2138.52614213306
28273,2145.137456870731
28282,5171.008511051209
28284,2236.6122580512642
28287,4356.093473348303
28292,3691.790742936967
28299,2207.8626774601153
28301,8170.481391546768
28303,1430.3775473843255
28307,4314.727266996351
28316,2882.7537575076326
28328,2095.76475325774
28329,3012.1252972637276
28340,3393.674569392477
28341,3875.91177794797
28343,3124.0404700161325
28348,4882.581173999649
28357,2077.7090433065778
28362,2171.3597743537484
28371,4099.534968048637
28372,1540.1878005326748
28376,4966.7201320222075
28378,2278.3848681121644
28381,1662.137033488391
28384,2084.0247138898385
28397,1576.6389649473463
28408,5821.213794804852
28412,6218.581435705967
28415,2147.5493945938483
28433,2458.7273230053797
28443,2145.6528190641866
28446,4522.12440351074
28451,2145.137456870731
28453,5029.184674661505
28457,2150.4745073515387
28460,2391.7793429354397
28469,1596.804485697557
28473,5184.114142394105
28480,3691.790742936967
28483,2084.0247138898385
28485,1558.6119018438908
28495,2267.590219723419
28499,1672.9556329334398
28502,3771.951158937961
28504,3617.1879046863482
28505,2084.0247138898385
28508,1995.8663498802605
28511,3487.492894953114
28512,3782.0433685983453
28515,4146.537901126639
28530,3285.0717900283244
28538,2210.179645724999
28544,6234.1452220730835
28550,3105.373825682857
28559,1818.5699072928778
28571,3699.830356266135
28579,2562.1910892635187
28585,4732.907842909851
28590,3606.6864363379136
28591,2084.0247138898385
28592,2954.8446382202337
28593,1806.7805925608113
28598,1527.6729744849051
28602,1662.137033488391
28607,2586.3319185095984
28611,2120.1573723758074
28623,1609.515667911222
28625,1579.3120325534842
28633,5272.170994302672
28635,2209.3930650858065
28639,2260.8751740137236
28650,2743.120076408144
28664,3379.338921404589
28665,1489.7016474856161
28667,2176.38184891254
28669,2147.5493945938483
28676,8081.614287417329
28679,2150.4745073515387
28685,2147.5493945938483
28686,4066.480110436023
28688,1450.1452030456794
28692,2956.332277592746
28695,7461.412011750965
28696,2045.5599119068124
28703,2586.3319185095984
28719,2232.752224284617
28723,2208.104266104866
28724,1722.6384494609658
28728,1970.6370527655513
28732,3020.0352342931437
28763,2345.0510439795703
28765,3148.690000979837
28766,2143.9677521357075
28769,2586.3319185095984
28771,3225.2170681801954
28776,6432.982113285819
28779,2046.5663189883576
28782,2548.8362193966773
28787,2084.0247138898385
28790,1604.5059714884308
28800,3643.6666804895176
28806,3552.800097330827
28813,1538.8442461825366
28814,2287.3501905614735
28815,4258.288346688951
28821,1620.1801566189793
28823,2034.2254103771897
28828,2915.642167918159
28829,1598.1683462838275
28832,3078.5412134590974
28835,4013.543890752495
28843,1538.8442461825366
28844,2260.1442465026576
28846,1538.8442461825366
28851,2217.272125131273
28852,4313.973514654979
28857,1723.1998521483815
28859,4063.2116274722093
28863,3763.9451684579644
28866,2299.0581837587465
28870,2528.516447962302
28872,2267.590219723419
28873,3646.4992449616234
28875,3719.772064727652
28878,2246.312304210968
28879,5272.170994302672
28886,2467.9330634022594
28893,2983.826510468159
28899,1569.6298513543165
28902,3054.327150534938
28903,3173.85820844788
28907,2583.2981150528512
28925,2512.959766341329
28929,2318.34647093918
28930,2351.114333868941
28937,5713.447968590737
28939,2306.3349885886882
28947,2212.9265263743546
28952,4898.108777147514
28957,3913.2721441269614
28960,2045.5599119068124
28961,2147.5493945938483
28962,2765.3939658213444
28963,3929.452143366164
28964,2219.1778022405733
28965,3166.046058830839
28969,4317.25093421484
28972,1620.1801566189793
28973,8199.042314475973
28974,2045.5599119068124
28982,3115.256865837368
28986,3049.7005588400148
28991,2150.4745073515387
28992,3597.602569596457
28993,3780.7044009478677
29001,3483.522301136255
29005,4664.470804120509
29006,3847.4486074037886
29019,1579.3120325534842
29023,2120.1573723758074
29028,2084.0247138898385
29030,2263.069359260348
29032,1880.7009809303458
29034,2120.1573723758074
29038,7203.010880223044
29041,2018.167889688772
29042,2150.4745073515387
29048,5401.488745158143
29050,2403.599828868668
29053,2147.5493945938483
29055,2147.5493945938483
29056,1692.377500194567
29059,2601.343649976693
29063,3212.447287416696
29064,2147.5493945938483
29070,3915.6428975782883
29071,2042.6052261741806
29077,2648.636962486645
29087,5512.439153664823
29098,2212.9265263743546
29108,3394.012276978693
29109,3720.0441264312876
29121,3406.7720669943374
29124,2107.4035823987706
29126,1538.8442461825366
29129,1939.0319614114992
29132,6350.627472370905
29136,1620.1801566189793
29146,1558.2148636361305
29147,1580.1412831803718
29148,1580.1412831803718
29152,4334.3562597192295
29154,2997.5560610687
29155,4796.351843831095
29161,2045.5599119068124
29165,4010.9124519934135
29166,4334.3562597192295
29173,3674.771481677982
29180,2120.1573723758074
29187,2219.1778022405733
29198,1593.7478519506133
29203,2131.3461832492
29206,1556.8713092859923
29209,2456.385675823577
29210,2660.1555719534636
29211,2348.1218543725254
29217,1632.694982666749
29221,4928.067352254097
29233,3017.076876330643
29240,2263.069359260348
29241,3811.5617815346886
29242,2088.1959452166393
29255,3330.1063948731703
29259,10500.975000057504
29263,5987.70328297361
29275,1430.3775473843255
29277,2717.400307709779
29278,1598.1683462838275
29279,1538.8442461825366
29285,2341.764584426528
29287,2318.34647093918
29290,2147.5493945938483
29303,4415.868147511882
29305,1552.8669134198517
29322,2239.5373708089546
29325,4272.368664048471
29329,5244.226069316145
29340,2147.5493945938483
29341,2263.069359260348
29342,2219.1778022405733
29346,7766.693219089066
29367,1690.9826960368955
29370,2174.284887111439
29374,2181.3696051117213
29375,2446.365304936772
29378,2549.412679384437
29380,1593.7478519506133
29385,1492.7717532995143
29392,7266.725154648588
29393,2147.5493945938483
29394,2306.1384667128928
29398,1558.2148636361305
29400,1732.5647391965217
29402,1527.6729744849051
29404,2120.1573723758074
29408,2107.8350936497386
29411,1634.615976016108
29414,4197.347162396076
29419,1568.9322628087461
29420,4073.5953343890205
29425,2264.6651069657287
